6506,32525,0.950667,0.111089,-1.061757,0.952725,0.114017,-1.066742,55.819954,-103.584755,47.752022,-0.000076,-0.000050,-0.000050
6507,32530,0.964562,0.095749,-1.060312,0.961766,0.093612,-1.055377,59.328697,-103.373894,44.022411,-0.000131,-0.000040,-0.000040
6508,32535,0.976345,0.078830,-1.055175,0.975106,0.076379,-1.051485,58.184200,-101.260246,43.052185,-0.000136,-0.000030,-0.000030
6509,32540,0.987028,0.059172,-1.046201,0.991133,0.063992,-1.055125,49.489891,-103.646553,54.142250,-0.000083,-0.000054,-0.000054
6510,32545,1.001474,0.043727,-1.045202,0.998169,0.041875,-1.040044,47.665001,-104.820953,57.136398,-0.000111,-0.000044,-0.000044
6511,32550,1.014166,0.028617,-1.042782,1.013225,0.025719,-1.038943,54.030197,-100.754654,46.699883,-0.000138,-0.000031,-0.000031
6512,32555,1.022105,0.007110,-1.029214,1.026147,0.010952,-1.037098,51.327301,-103.508797,52.161903,-0.000110,-0.000044,-0.000044
6513,32560,1.036732,-0.008499,-1.028232,1.034232,-0.008727,-1.025505,48.873932,-102.488350,53.598602,-0.000089,-0.000052,-0.000052
6514,32565,1.049314,-0.023237,-1.026078,1.047040,-0.026128,-1.020913,41.548698,-104.566597,62.994350,-0.000131,-0.000033,-0.000033
6515,32570,1.056519,-0.044352,-1.012168,1.058995,-0.043219,-1.015776,44.641037,-100.711349,56.046402,-0.000132,-0.000038,-0.000038
6516,32575,1.069250,-0.061596,-1.007653,1.071365,-0.058215,-1.013150,43.942623,-103.671005,59.712799,-0.000086,-0.000052,-0.000052
6517,32580,1.082455,-0.075701,-1.006755,1.077512,-0.080163,-0.997348,45.854511,-102.197304,56.321651,-0.000116,-0.000038,-0.000038
6518,32585,1.089216,-0.096189,-0.993027,1.090894,-0.095797,-0.995097,40.177799,-101.387848,61.185448,-0.000134,-0.000040,-0.000040
6519,32590,1.100393,-0.114317,-0.986076,1.102964,-0.110415,-0.992549,34.277142,-102.915504,68.618401,-0.000108,-0.000039,-0.000039
6520,32595,1.112437,-0.129550,-0.982888,1.108672,-0.132772,-0.975901,36.222660,-102.446953,66.206047,-0.000098,-0.000050,-0.000050
6521,32600,1.120716,-0.147617,-0.973099,1.121572,-0.148656,-0.972917,40.052986,-100.546646,60.470951,-0.000122,-0.000039,-0.000039
6522,32605,1.129201,-0.167296,-0.961904,1.131679,-0.163976,-0.967702,37.746574,-99.505699,61.734802,-0.000130,-0.000033,-0.000033
6523,32610,1.140247,-0.183822,-0.956426,1.137724,-0.184438,-0.953286,27.256001,-104.897453,77.622948,-0.000098,-0.000051,-0.000051
6524,32615,1.150493,-0.199000,-0.951493,1.148431,-0.202431,-0.945999,32.061928,-97.206200,65.125351,-0.000100,-0.000043,-0.000043
6525,32620,1.155487,-0.220678,-0.934809,1.159849,-0.217230,-0.942619,27.135761,-102.366653,75.204697,-0.000139,-0.000035,-0.000035
6526,32625,1.166385,-0.237483,-0.928902,1.165588,-0.236419,-0.929168,33.791664,-98.169052,64.355247,-0.000116,-0.000040,-0.000040
6527,32630,1.177322,-0.251296,-0.926026,1.173222,-0.255560,-0.917663,26.871395,-100.435699,73.548904,-0.000079,-0.000052,-0.000052
6528,32635,1.180222,-0.273728,-0.906494,1.183313,-0.271599,-0.911713,22.569244,-98.794594,76.199844,-0.000134,-0.000037,-0.000037
6529,32640,1.190922,-0.290247,-0.900674,1.192061,-0.287633,-0.904427,21.225281,-97.929398,76.678947,-0.000131,-0.000031,-0.000031
6530,32645,1.200215,-0.305127,-0.895088,1.196644,-0.308826,-0.887818,21.511391,-100.635254,79.107651,-0.000081,-0.000054,-0.000054
6531,32650,1.204257,-0.325388,-0.878870,1.205891,-0.325231,-0.880660,27.878826,-93.455246,65.554604,-0.000112,-0.000041,-0.000041
6532,32655,1.212738,-0.342971,-0.869767,1.214500,-0.339599,-0.874901,15.617846,-99.402847,83.758652,-0.000136,-0.000029,-0.000029
6533,32660,1.220268,-0.359600,-0.860668,1.217001,-0.361691,-0.855310,13.958606,-97.224197,83.245552,-0.000101,-0.000046,-0.000046
6534,32665,1.227370,-0.375553,-0.851818,1.227024,-0.377821,-0.849203,15.439360,-94.589699,79.131851,-0.000092,-0.000046,-0.000046
6535,32670,1.230547,-0.396780,-0.833767,1.234807,-0.392545,-0.842261,15.970310,-95.377396,79.382652,-0.000124,-0.000033,-0.000033
6536,32675,1.239643,-0.412201,-0.827442,1.236823,-0.412973,-0.823851,15.249120,-94.998703,79.724899,-0.000125,-0.000037,-0.000037
6537,32680,1.246538,-0.426972,-0.819566,1.243619,-0.430717,-0.812902,9.969475,-93.834045,83.847000,-0.000085,-0.000046,-0.000046
6538,32685,1.247455,-0.449100,-0.798355,1.251901,-0.445256,-0.806644,5.268795,-93.612350,88.322350,-0.000104,-0.000039,-0.000039
6539,32690,1.256311,-0.464228,-0.792083,1.255297,-0.463706,-0.791591,7.475015,-92.555199,85.053749,-0.000133,-0.000034,-0.000034
6540,32695,1.262172,-0.479209,-0.782963,1.259668,-0.482387,-0.777281,8.787455,-92.745049,83.937950,-0.000095,-0.000038,-0.000038
6541,32700,1.263654,-0.499376,-0.764279,1.265368,-0.498414,-0.766954,8.522770,-88.806351,80.263603,-0.000096,-0.000046,-0.000046
6542,32705,1.269467,-0.516595,-0.752872,1.270804,-0.513390,-0.757414,-2.184625,-92.584999,94.747452,-0.000108,-0.000036,-0.000036
6543,32710,1.275966,-0.530529,-0.745437,1.272225,-0.533948,-0.738277,-1.316648,-90.070450,91.361198,-0.000127,-0.000029,-0.000029
6544,32715,1.276992,-0.549423,-0.727569,1.278318,-0.550167,-0.728152,1.649429,-87.504402,85.836700,-0.000085,-0.000048,-0.000048
6545,32720,1.280823,-0.567455,-0.713368,1.284401,-0.562808,-0.721593,1.180129,-87.820854,86.622452,-0.000085,-0.000040,-0.000040
6546,32725,1.286348,-0.582094,-0.704253,1.281366,-0.585320,-0.696046,-3.807378,-88.332954,92.111496,-0.000142,-0.000027,-0.000027
6547,32730,1.288827,-0.598168,-0.690658,1.288928,-0.599554,-0.689374,-7.706614,-86.032852,93.720398,-0.000088,-0.000039,-0.000039
6548,32735,1.289450,-0.617593,-0.671857,1.292911,-0.614119,-0.678792,-8.561615,-84.421906,92.966255,-0.000078,-0.000046,-0.000046
6549,32740,1.294093,-0.632880,-0.661212,1.292515,-0.633120,-0.659395,-8.610690,-87.008598,95.594353,-0.000119,-0.000030,-0.000030
6550,32745,1.298148,-0.646141,-0.652007,1.295651,-0.649459,-0.646192,-3.100667,-80.149399,83.225700,-0.000115,-0.000028,-0.000028
6551,32750,1.295576,-0.667016,-0.628560,1.298232,-0.664588,-0.633645,-15.532080,-85.139503,100.655701,-0.000068,-0.000047,-0.000047
6552,32755,1.300209,-0.681787,-0.618423,1.300592,-0.679503,-0.621089,-14.829560,-80.272697,95.080750,-0.000099,-0.000035,-0.000035
6553,32760,1.303537,-0.694590,-0.608948,1.299542,-0.699203,-0.600339,-18.005424,-82.877647,100.857246,-0.000122,-0.000023,-0.000023
6554,32765,1.300323,-0.714451,-0.585872,1.303923,-0.712488,-0.591436,-10.760614,-77.055847,87.798103,-0.000081,-0.000042,-0.000042
6555,32770,1.303616,-0.729508,-0.574108,1.304352,-0.726731,-0.577620,-16.495605,-78.688553,95.165405,-0.000082,-0.000038,-0.000038
6556,32775,1.305659,-0.742961,-0.562699,1.301328,-0.746421,-0.554907,-23.484116,-80.383652,103.845200,-0.000103,-0.000028,-0.000028
6557,32780,1.303834,-0.759795,-0.544039,1.305322,-0.760022,-0.545300,-21.042370,-73.192696,94.211105,-0.000110,-0.000032,-0.000032
6558,32785,1.303789,-0.776410,-0.527378,1.306743,-0.772915,-0.533828,-25.599110,-77.809151,103.392197,-0.000066,-0.000036,-0.000036
6559,32790,1.305031,-0.790405,-0.514627,1.302402,-0.791787,-0.510615,-19.088465,-73.051399,92.119652,-0.000089,-0.000037,-0.000037
6560,32795,1.305421,-0.803482,-0.501939,1.303350,-0.806556,-0.496794,-24.815235,-73.314850,98.105553,-0.000112,-0.000023,-0.000023
6561,32800,1.300887,-0.822656,-0.478232,1.304926,-0.818367,-0.486559,-30.022764,-71.535400,101.539505,-0.000079,-0.000032,-0.000032
6562,32805,1.302941,-0.835511,-0.467431,1.301062,-0.835727,-0.465336,-33.344311,-72.805000,106.131897,-0.000072,-0.000041,-0.000041
6563,32810,1.302981,-0.847245,-0.455736,1.300669,-0.850962,-0.449708,-26.961647,-68.049004,94.989548,-0.000091,-0.000024,-0.000024
6564,32815,1.296582,-0.866628,-0.429954,1.300417,-0.863426,-0.436991,-29.311554,-68.432800,97.720100,-0.000108,-0.000024,-0.000024
6565,32820,1.298322,-0.878947,-0.419376,1.297144,-0.877757,-0.419387,-33.240887,-67.048653,100.274506,-0.000057,-0.000039,-0.000039
6566,32825,1.297027,-0.890913,-0.406116,1.293843,-0.894210,-0.399634,-40.019840,-68.026649,108.028999,-0.000070,-0.000032,-0.000032
6567,32830,1.291349,-0.907727,-0.383622,1.293699,-0.907036,-0.386663,-36.242538,-62.930351,99.146599,-0.000118,-0.000017,-0.000017
6568,32835,1.290043,-0.921594,-0.368449,1.292444,-0.918020,-0.374424,-36.226604,-63.455952,99.666252,-0.000063,-0.000033,-0.000033
6569,32840,1.288673,-0.933145,-0.355529,1.284458,-0.936327,-0.348132,-38.039669,-64.141853,102.166855,-0.000054,-0.000037,-0.000037
6570,32845,1.284088,-0.947023,-0.337065,1.284007,-0.948346,-0.335661,-39.138779,-57.848854,96.963699,-0.000104,-0.000018,-0.000018
6571,32850,1.279165,-0.962703,-0.316462,1.283075,-0.958031,-0.325044,-49.608124,-62.749554,112.338150,-0.000080,-0.000024,-0.000024
6572,32855,1.277812,-0.973745,-0.304067,1.274391,-0.976050,-0.298341,-42.391312,-57.028400,99.405151,-0.000052,-0.000035,-0.000035
6573,32860,1.274077,-0.984976,-0.289101,1.273609,-0.987116,-0.286493,-42.705902,-57.263599,99.950806,-0.000074,-0.000026,-0.000026
6574,32865,1.266082,-1.001906,-0.264176,1.269178,-0.998389,-0.270789,-43.781391,-54.124554,97.884201,-0.000091,-0.000016,-0.000016
6575,32870,1.264851,-1.012255,-0.252595,1.262741,-1.012232,-0.250509,-52.670349,-56.378197,109.031845,-0.000063,-0.000031,-0.000031
6576,32875,1.260729,-1.022261,-0.238469,1.258583,-1.025436,-0.233147,-51.867302,-52.726151,104.579308,-0.000048,-0.000028,-0.000028
6577,32880,1.251659,-1.038325,-0.213335,1.254844,-1.036374,-0.218470,-49.412262,-50.142902,99.534348,-0.000085,-0.000018,-0.000018
6578,32885,1.248726,-1.049292,-0.199433,1.249763,-1.046447,-0.203316,-50.257801,-51.063301,101.301849,-0.000075,-0.000022,-0.000022
6579,32890,1.244860,-1.058139,-0.186720,1.239779,-1.062703,-0.177076,-52.299301,-48.326527,100.612244,-0.000044,-0.000024,-0.000024
6580,32895,1.235410,-1.072529,-0.162881,1.237967,-1.071342,-0.166625,-58.857353,-47.727692,106.568848,-0.000058,-0.000029,-0.000029
6581,32900,1.230267,-1.084216,-0.146051,1.232586,-1.080662,-0.151924,-58.085297,-44.877300,102.941849,-0.000083,-0.000010,-0.000010
6582,32905,1.225854,-1.092789,-0.133065,1.222050,-1.096138,-0.125912,-57.955097,-46.738319,104.677544,-0.000056,-0.000022,-0.000022
6583,32910,1.217285,-1.104524,-0.112760,1.218158,-1.105103,-0.113055,-52.677048,-39.653656,92.318954,-0.000033,-0.000033,-0.000033
6584,32915,1.209743,-1.116773,-0.092970,1.211802,-1.113528,-0.098275,-63.098400,-42.660904,105.740097,-0.000074,-0.000009,-0.000009
6585,32920,1.203767,-1.126320,-0.077447,1.201617,-1.126977,-0.074639,-66.472946,-41.942932,108.396851,-0.000072,-0.000016,-0.000016
6586,32925,1.197922,-1.133590,-0.064332,1.196178,-1.136981,-0.059198,-61.349098,-35.877983,97.216553,-0.000025,-0.000027,-0.000027
6587,32930,1.185469,-1.148518,-0.036951,1.190012,-1.144482,-0.045530,-63.852753,-38.575127,102.413498,-0.000046,-0.000020,-0.000020
6588,32935,1.181128,-1.156096,-0.025032,1.179230,-1.155692,-0.023538,-61.087948,-33.724628,94.791153,-0.000085,-0.000006,-0.000006
6589,32940,1.174317,-1.162568,-0.011749,1.170668,-1.166642,-0.004026,-70.665802,-36.123619,106.777847,-0.000030,-0.000022,-0.000022
6590,32945,1.160687,-1.176884,0.016196,1.164672,-1.173985,0.009313,-69.739655,-31.034805,100.763794,-0.000025,-0.000025,-0.000025
6591,32950,1.155903,-1.183541,0.027638,1.156268,-1.181719,0.025452,-69.455597,-30.800066,100.235855,-0.000075,-0.000005,-0.000005
6592,32955,1.146962,-1.191117,0.044155,1.143776,-1.194335,0.050559,-68.683998,-31.454355,100.124756,-0.000041,-0.000015,-0.000015
6593,32960,1.136059,-1.200958,0.064900,1.137110,-1.200931,0.063821,-65.972694,-23.535530,89.497398,-0.000025,-0.000022,-0.000022
6594,32965,1.126553,-1.210489,0.083937,1.128858,-1.206645,0.077787,-80.106400,-30.243284,110.336006,-0.000041,-0.000013,-0.000013
6595,32970,1.118812,-1.216418,0.097606,1.115342,-1.219129,0.103786,-74.129501,-23.430235,97.543449,-0.000055,-0.000005,-0.000005
6596,32975,1.108342,-1.223610,0.115268,1.108663,-1.225298,0.116634,-73.802048,-22.942400,96.731796,-0.000035,-0.000018,-0.000018
6597,32980,1.095551,-1.234717,0.139167,1.099378,-1.230253,0.130875,-72.162552,-20.693686,92.848152,-0.000009,-0.000015,-0.000015
6598,32985,1.088570,-1.239388,0.150818,1.084845,-1.241011,0.156166,-77.901802,-21.029280,98.914703,-0.000055,-0.000008,-0.000008
6599,32990,1.078085,-1.244753,0.166669,1.076567,-1.247517,0.170949,-81.186745,-18.718845,99.891647,-0.000041,-0.000006,-0.000006
6600,32995,1.063369,-1.255814,0.192445,1.067567,-1.252229,0.184662,-79.883652,-15.336045,95.211998,-0.000007,-0.000015,-0.000015
6601,33000,1.055717,-1.260277,0.204559,1.054668,-1.259723,0.205055,-79.624649,-17.053669,96.666847,-0.000028,-0.000015,-0.000015
6602,33005,1.045367,-1.264207,0.218840,1.042395,-1.267592,0.225196,-75.956848,-11.660939,87.602753,-0.000047,0.000004,0.000004
6603,33010,1.030152,-1.273858,0.243707,1.032242,-1.272389,0.240147,-84.818253,-13.164474,97.972099,-0.000023,-0.000012,-0.000012
6604,33015,1.020632,-1.278875,0.258243,1.022167,-1.275691,0.253523,-85.395950,-9.443055,94.833702,0.000007,-0.000017,-0.000017
6605,33020,1.010216,-1.281932,0.271716,1.006333,-1.285886,0.279553,-86.916801,-11.510981,98.413002,-0.000045,0.000003,0.000003
6606,33025,0.995582,-1.288984,0.293402,0.997592,-1.288773,0.291182,-77.839645,-3.347768,81.174599,-0.000034,-0.000002,-0.000002
6607,33030,0.983445,-1.295115,0.311670,0.985910,-1.291014,0.305104,-86.461105,-7.279255,93.736801,0.000017,-0.000017,-0.000017
6608,33035,0.973070,-1.297552,0.324482,0.968365,-1.300863,0.332499,-88.912354,-4.980422,93.882050,-0.000023,-0.000001,-0.000001
6609,33040,0.959489,-1.301624,0.342135,0.960513,-1.302452,0.341938,-89.100998,-0.928019,90.015152,-0.000040,0.000004,0.000004
6610,33045,0.944449,-1.308717,0.364267,0.947608,-1.305426,0.357818,-88.796249,-1.518389,90.308952,0.000005,-0.000009,-0.000009
6611,33050,0.933767,-1.310987,0.377221,0.931954,-1.311250,0.379296,-85.033546,1.397448,83.630600,0.000006,-0.000008,-0.000008
6612,33055,0.921902,-1.311781,0.389879,0.919023,-1.315354,0.396331,-89.221352,2.101196,87.107246,-0.000034,0.000005,0.000005
6613,33060,0.903578,-1.320144,0.416566,0.907223,-1.316850,0.409627,-93.075851,4.940147,88.127953,-0.000006,0.000002,0.000002
6614,33065,0.893701,-1.320908,0.427207,0.893631,-1.319331,0.425701,-95.295403,3.929214,91.361603,0.000011,-0.000012,-0.000012
6615,33070,0.880826,-1.321210,0.440384,0.877165,-1.325722,0.448557,-88.567505,8.501900,80.058098,-0.000005,0.000005,0.000005
6616,33075,0.862731,-1.327708,0.464977,0.866416,-1.325120,0.458704,-89.983246,9.021795,80.951706,-0.000017,0.000003,0.000003
6617,33080,0.851469,-1.328543,0.477075,0.851313,-1.326482,0.475168,-92.983200,11.577655,81.399002,0.000001,0.000001,0.000001
6618,33085,0.837568,-1.329133,0.491565,0.834240,-1.332174,0.497934,-100.754295,8.305840,92.447197,0.000030,-0.000004,-0.000004
6619,33090,0.821770,-1.331423,0.509652,0.823418,-1.331668,0.508250,-91.246597,17.972664,73.263702,-0.000020,0.000005,0.000005
6620,33095,0.806225,-1.334810,0.528585,0.809201,-1.331018,0.521817,-95.905647,13.014765,82.883354,-0.000005,0.000012,0.000012
6621,33100,0.793781,-1.333759,0.539978,0.790280,-1.335788,0.545508,-92.119995,17.243406,74.876198,0.000034,-0.000008,-0.000008
6622,33105,0.778775,-1.333346,0.554570,0.777351,-1.335968,0.558617,-97.163048,19.587690,77.569847,0.000006,0.000005,0.000005
6623,33110,0.760175,-1.338068,0.577893,0.764793,-1.333352,0.568559,-102.268646,18.119320,84.140800,-0.000010,0.000015,0.000015
6624,33115,0.748480,-1.335757,0.587278,0.745992,-1.336838,0.590847,-95.424950,23.308584,72.113251,0.000019,0.000002,0.000002
6625,33120,0.733680,-1.333581,0.599901,0.731962,-1.336644,0.604683,-96.414497,21.379494,75.036003,0.000042,-0.000004,-0.000004
6626,33125,0.713682,-1.338071,0.624389,0.716964,-1.334930,0.617966,-93.734253,28.167629,65.558151,-0.000010,0.000019,0.000019
6627,33130,0.701941,-1.335033,0.633093,0.700822,-1.334037,0.633215,-105.212402,22.739311,82.467751,0.000007,0.000009,0.000009
6628,33135,0.686297,-1.332543,0.646245,0.683783,-1.335733,0.651950,-99.725700,29.085442,70.643654,0.000055,-0.000003,-0.000003
6629,33140,0.667487,-1.334144,0.666657,0.669924,-1.333312,0.663388,-98.434547,29.831310,68.598450,0.000010,0.000015,0.000015
6630,33145,0.652973,-1.332576,0.679603,0.655140,-1.328838,0.673698,-96.240547,31.604979,64.629349,0.000002,0.000014,0.000014
6631,33150,0.638104,-1.329025,0.690921,0.633086,-1.333037,0.699951,-101.534950,30.585899,70.950851,0.000046,0.000007,0.000007
6632,33155,0.620659,-1.327343,0.706685,0.622062,-1.327580,0.705518,-101.466408,35.979294,65.486946,0.000035,0.000005,0.000005
6633,33160,0.602437,-1.327999,0.725562,0.606010,-1.323725,0.717715,-104.511703,34.287601,70.220001,0.000013,0.000019,0.000019
6634,33165,0.589328,-1.322429,0.733101,0.585687,-1.325137,0.739449,-98.415955,36.695702,61.718452,0.000026,0.000014,0.000014
6635,33170,0.571803,-1.319156,0.747352,0.571711,-1.320647,0.748936,-96.783951,40.385468,56.400948,0.000049,0.000004,0.000004
6636,33175,0.552419,-1.319590,0.767171,0.554891,-1.316513,0.761622,-104.144844,38.714783,65.430649,0.000038,0.000016,0.000016
6637,33180,0.538548,-1.314242,0.775694,0.537352,-1.313832,0.776479,-104.514000,41.642479,62.867153,0.000011,0.000019,0.000019
6638,33185,0.522490,-1.308303,0.785813,0.520020,-1.312142,0.792121,-103.355392,41.686790,61.670898,0.000047,0.000013,0.000013
6639,33190,0.501327,-1.308757,0.807429,0.505359,-1.305729,0.800371,-96.225151,47.522869,48.707039,0.000061,0.000009,0.000009
6640,33195,0.487376,-1.303043,0.815667,0.486987,-1.301203,0.814216,-103.012146,43.237461,59.771950,0.000019,0.000019,0.000019
6641,33200,0.471548,-1.296006,0.824458,0.467180,-1.300367,0.833186,-102.291344,48.398659,53.891998,0.000030,0.000026,0.000026
6642,33205,0.450484,-1.294778,0.844294,0.453922,-1.292948,0.839027,-106.515396,47.736626,58.785950,0.000073,0.000004,0.000004
6643,33210,0.435373,-1.289085,0.853712,0.437042,-1.286246,0.849204,-99.884895,51.908749,47.977715,0.000042,0.000019,0.000019
6644,33215,0.418721,-1.282569,0.863848,0.415173,-1.285632,0.870459,-101.648697,48.692482,52.953701,0.000020,0.000031,0.000031
6645,33220,0.400750,-1.276869,0.876120,0.401180,-1.277686,0.876506,-97.280952,56.517147,40.770035,0.000067,0.000009,0.000009
6646,33225,0.381404,-1.273927,0.892523,0.384271,-1.270052,0.885781,-108.230057,51.980652,56.255604,0.000067,0.000016,0.000016
6647,33230,0.366472,-1.265764,0.899293,0.363889,-1.267337,0.903448,-104.419693,54.496746,49.922333,0.000029,0.000029,0.000029
6648,33235,0.349488,-1.257463,0.907975,0.348602,-1.260204,0.911602,-97.270546,60.097496,37.175240,0.000045,0.000022,0.000022
6649,33240,0.327419,-1.255994,0.928576,0.331390,-1.251982,0.920593,-102.107849,55.447250,46.670799,0.000088,0.000011,0.000011
6650,33245,0.314242,-1.245998,0.931755,0.311932,-1.246083,0.934151,-98.273651,62.970196,35.305660,0.000044,0.000027,0.000027
6651,33250,0.296546,-1.237236,0.940691,0.293720,-1.241046,0.947326,-109.835602,55.773449,54.063202,0.000037,0.000028,0.000028
6652,33255,0.274754,-1.234203,0.959449,0.279242,-1.230984,0.951743,-96.817245,67.611954,29.214890,0.000084,0.000018,0.000018
6653,33260,0.260653,-1.224435,0.963782,0.260393,-1.223094,0.962701,-103.105354,59.714050,43.396881,0.000061,0.000020,0.000020
6654,33265,0.242838,-1.215468,0.972630,0.239582,-1.218742,0.979159,-95.782402,66.179298,29.607719,0.000056,0.000029,0.000029
6655,33270,0.223379,-1.208797,0.985418,0.224769,-1.208433,0.983665,-101.747345,66.901604,34.849625,0.000052,0.000028,0.000028
6656,33275,0.205525,-1.201683,0.996158,0.208112,-1.197912,0.989800,-105.708252,64.929848,40.788681,0.000087,0.000016,0.000016
6657,33280,0.189800,-1.190802,1.001002,0.186343,-1.193900,1.007557,-98.230148,69.577202,28.660906,0.000073,0.000028,0.000028
6658,33285,0.171209,-1.181680,1.010472,0.171694,-1.183084,1.011390,-96.890846,69.265747,27.626320,0.000036,0.000032,0.000032
6659,33290,0.150721,-1.176379,1.025658,0.154407,-1.171650,1.017243,-96.218903,72.642746,23.587284,0.000090,0.000025,0.000025
6660,33295,0.136951,-1.163654,1.026703,0.132610,-1.166291,1.033680,-104.548599,68.267456,36.291790,0.000087,0.000019,0.000019
6661,33300,0.118130,-1.153518,1.035389,0.118362,-1.155155,1.036793,-97.720802,75.830696,21.894341,0.000051,0.000035,0.000035
6662,33305,0.097366,-1.147439,1.050073,0.100686,-1.144556,1.043870,-98.918953,72.727501,26.198179,0.000065,0.000034,0.000034
6663,33310,0.082758,-1.135417,1.052658,0.081902,-1.134608,1.052706,-92.747749,76.435204,16.326815,0.000106,0.000015,0.000015
6664,33315,0.065836,-1.122961,1.057124,0.062310,-1.126878,1.064568,-97.770050,75.011650,22.766335,0.000071,0.000032,0.000032
6665,33320,0.044161,-1.116457,1.072297,0.047314,-1.114282,1.066968,-98.332947,78.556999,19.780386,0.000051,0.000041,0.000041
6666,33325,0.029157,-1.104553,1.075396,0.030635,-1.101666,1.071031,-98.835098,77.581650,21.267418,0.000103,0.000019,0.000019
6667,33330,0.012608,-1.091457,1.078848,0.008315,-1.096106,1.087791,-93.451500,78.494606,14.968910,0.000092,0.000028,0.000028
6668,33335,-0.007685,-1.082572,1.090257,-0.004763,-1.081133,1.085896,-89.210602,83.402298,5.814390,0.000059,0.000041,0.000041
6669,33340,-0.024437,-1.071736,1.096173,-0.023368,-1.068887,1.092256,-97.689552,79.215599,18.483870,0.000080,0.000028,0.000028
6670,33345,-0.040680,-1.058632,1.099313,-0.043920,-1.061239,1.105159,-96.425751,81.872597,14.569205,0.000113,0.000028,0.000028
6671,33350,-0.058237,-1.045876,1.104112,-0.057435,-1.047148,1.104583,-92.295494,84.542755,7.761490,0.000072,0.000032,0.000032
6672,33355,-0.078765,-1.037897,1.116663,-0.075269,-1.034097,1.109365,-89.809151,84.258049,5.559785,0.000072,0.000040,0.000040
6673,33360,-0.092314,-1.022747,1.115060,-0.095082,-1.023781,1.118863,-89.626152,84.498398,5.142565,0.000105,0.000028,0.000028
6674,33365,-0.109631,-1.008780,1.118411,-0.111900,-1.012166,1.124066,-91.925903,86.534706,5.404385,0.000095,0.000028,0.000028
6675,33370,-0.131080,-1.000959,1.132039,-0.126562,-0.997038,1.123600,-93.801201,86.278450,7.533285,0.000080,0.000042,0.000042
6676,33375,-0.144061,-0.985288,1.129350,-0.144965,-0.984774,1.129739,-88.016899,88.242546,-0.215355,0.000079,0.000035,0.000035
6677,33380,-0.161115,-0.970784,1.131899,-0.164180,-0.974759,1.138939,-85.953804,87.472900,-1.501831,0.000116,0.000029,0.000029
6678,33385,-0.181435,-0.961073,1.142508,-0.178161,-0.958579,1.136739,-84.354599,91.702995,-7.334625,0.000097,0.000033,0.000033
6679,33390,-0.195784,-0.946556,1.142340,-0.195744,-0.944616,1.140359,-91.889252,88.048798,3.847944,0.000062,0.000046,0.000046
6680,33395,-0.212075,-0.931512,1.143587,-0.214976,-0.934771,1.149747,-88.191048,89.902405,-1.693766,0.000117,0.000030,0.000030
6681,33400,-0.230301,-0.918781,1.149082,-0.228336,-0.918747,1.147083,-80.813904,94.334045,-13.502769,0.000115,0.000027,0.000027
6682,33405,-0.247491,-0.906651,1.154142,-0.244939,-0.902918,1.147858,-83.171555,90.672203,-7.492095,0.000066,0.000048,0.000048
6683,33410,-0.261767,-0.890424,1.152191,-0.265733,-0.893085,1.158818,-82.722748,92.875099,-10.137474,0.000100,0.000038,0.000038
6684,33415,-0.278262,-0.874994,1.153256,-0.278609,-0.877070,1.155679,-84.904053,94.040146,-9.116995,0.000123,0.000026,0.000026
6685,33420,-0.298455,-0.865323,1.163778,-0.293602,-0.860520,1.154122,-83.425499,93.691551,-10.252375,0.000093,0.000041,0.000041
6686,33425,-0.309901,-0.846960,1.156861,-0.313146,-0.848897,1.162042,-76.989594,95.230499,-18.229876,0.000078,0.000048,0.000048
6687,33430,-0.326849,-0.831426,1.158276,-0.327960,-0.833840,1.161800,-76.873398,95.222549,-18.330044,0.000122,0.000027,0.000027
6688,33435,-0.346243,-0.820653,1.166895,-0.343396,-0.817844,1.161240,-78.841553,96.934601,-18.074661,0.000117,0.000037,0.000037
6689,33440,-0.358316,-0.803043,1.161359,-0.358774,-0.801973,1.160747,-81.769951,95.126152,-13.345634,0.000074,0.000047,0.000047
6690,33445,-0.374295,-0.786728,1.161023,-0.376829,-0.790335,1.167163,-76.231995,96.369804,-20.120449,0.000111,0.000035,0.000035
6691,33450,-0.392151,-0.773724,1.165875,-0.389405,-0.772412,1.161817,-69.280952,100.598351,-31.297625,0.000123,0.000037,0.000037
6692,33455,-0.406480,-0.758513,1.164993,-0.404919,-0.755071,1.159990,-75.347549,95.441254,-20.078585,0.000097,0.000037,0.000037
6693,33460,-0.419865,-0.740346,1.160211,-0.424996,-0.745012,1.170008,-73.672745,99.003052,-25.316105,0.000092,0.000049,0.000049
6694,33465,-0.437158,-0.725931,1.163089,-0.434177,-0.725049,1.159226,-74.696396,98.781601,-24.066204,0.000118,0.000034,0.000034
6695,33470,-0.452901,-0.712084,1.164984,-0.450372,-0.708790,1.159162,-69.059700,99.859451,-30.779751,0.000123,0.000033,0.000033
6696,33475,-0.464921,-0.693420,1.158342,-0.468285,-0.695932,1.164217,-67.030701,98.513100,-31.468229,0.000090,0.000050,0.000050
6697,33480,-0.480352,-0.676781,1.157134,-0.480698,-0.678446,1.159144,-66.046455,101.361099,-35.298790,0.000099,0.000040,0.000040
6698,33485,-0.497770,-0.664326,1.162097,-0.494698,-0.660931,1.155628,-70.962852,99.788498,-28.802696,0.000137,0.000034,0.000034
